cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,selected_params,selected_threshold,inner_cv_auroc,n_train_subjects,n_validation_subjects
standard_cv,eeg_1back_native,eeg,,1back,qc_demographics,hist_gradient_boosting,20260907,8,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5773847702531758,1024,254
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.5437487543065402,785,218
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5708015755989838,806,197
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.556288967199783,807,196
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5748880160783953,821,182
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,logistic_regression,20260907,66,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5992963752665246,793,210
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5078300731755929,785,218
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.35,0.529203270267838,806,197
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.35,0.5444293846570886,807,196
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5839518173578362,821,182
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,random_forest,20260907,66,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5814427860696518,793,210
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.55,0.5229492326528288,785,218
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.53612593715603,806,197
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.5488953645974519,807,196
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.5874394104588385,821,182
standard_cv,eeg_rest_native,eeg,,rest,signal_demographics,hist_gradient_boosting,20260907,66,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.55,0.5954868514570006,793,210
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5632431709385655,1217,297
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5537018939922751,1205,309
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5676075268817204,1209,305
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5641629489819263,1214,300
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,logistic_regression,20260907,1,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5690297757487007,1211,303
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5687246347113837,1217,297
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5537018939922751,1205,309
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5676075268817204,1209,305
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5655013154884466,1214,300
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,random_forest,20260907,1,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.573098458092859,1211,303
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,hist_gradient_boosting,20260907,1,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5629813357012347,1217,297
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,hist_gradient_boosting,20260907,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5532292684629345,1205,309
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,hist_gradient_boosting,20260907,1,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5676075268817204,1209,305
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,hist_gradient_boosting,20260907,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5637068176618623,1214,300
standard_cv,fnirs_yiruid_rest_native,fnirs,yiruid,rest,sex_only,hist_gradient_boosting,20260907,1,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5688876446435237,1211,303
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,logistic_regression,20260907,2,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5762389662472105,1184,296
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,logistic_regression,20260907,2,1,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5875311758392916,1182,298
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,logistic_regression,20260907,2,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5830543628556875,1181,299
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,logistic_regression,20260907,2,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5701679989894798,1187,293
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,logistic_regression,20260907,2,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.577143516963386,1186,294
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,random_forest,20260907,2,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5681986332188814,1184,296
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,random_forest,20260907,2,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5673322550901644,1182,298
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,random_forest,20260907,2,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5674941780074231,1181,299
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,random_forest,20260907,2,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5549124516544262,1187,293
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,random_forest,20260907,2,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5773969480301359,1186,294
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,hist_gradient_boosting,20260907,2,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.45,0.5656332762582933,1184,296
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,hist_gradient_boosting,20260907,2,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.45,0.5678446725214263,1182,298
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,hist_gradient_boosting,20260907,2,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.574477536811974,1181,299
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,hist_gradient_boosting,20260907,2,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.559844752813517,1187,293
standard_cv,fnirs_yiruid_vft_native,fnirs,yiruid,vft,age_sex,hist_gradient_boosting,20260907,2,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5751400619031624,1186,294
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,logistic_regression,20260907,3,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5701443312434692,1136,287
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,logistic_regression,20260907,3,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5781191469679055,1136,287
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,logistic_regression,20260907,3,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.562537552246604,1136,287
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,logistic_regression,20260907,3,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5634326563977625,1146,277
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,logistic_regression,20260907,3,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.583373899836436,1138,285
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,random_forest,20260907,3,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5462235501567397,1136,287
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,random_forest,20260907,3,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5604334216072364,1136,287
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,random_forest,20260907,3,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5692871603970742,1136,287
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,random_forest,20260907,3,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5592396095465546,1146,277
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,random_forest,20260907,3,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5551428589973258,1138,285
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,hist_gradient_boosting,20260907,3,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5565210292580981,1136,287
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,hist_gradient_boosting,20260907,3,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.5586695722135903,1136,287
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,hist_gradient_boosting,20260907,3,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.45,0.5629947100313479,1136,287
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,hist_gradient_boosting,20260907,3,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.45,0.5565083588453092,1146,277
standard_cv,fnirs_yiruid_1back_native,fnirs,yiruid,1back,age_sex_grade,hist_gradient_boosting,20260907,3,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.563559597061038,1138,285
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,logistic_regression,20260907,1,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.2,0.5,427,97
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,logistic_regression,20260907,1,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5032190310944705,423,101
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,logistic_regression,20260907,1,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.2,0.5020325203252033,413,111
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,logistic_regression,20260907,1,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5033293413173652,417,107
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,logistic_regression,20260907,1,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.5,416,108
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,random_forest,20260907,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.2,0.5,427,97
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,random_forest,20260907,1,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.2,0.5032190310944705,423,101
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,random_forest,20260907,1,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.2,0.5,413,111
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,random_forest,20260907,1,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.2,0.5033293413173652,417,107
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,random_forest,20260907,1,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.2,0.5,416,108
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,hist_gradient_boosting,20260907,1,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.5,427,97
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,hist_gradient_boosting,20260907,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.5,423,101
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,hist_gradient_boosting,20260907,1,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.4979674796747968,413,111
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,hist_gradient_boosting,20260907,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.5033293413173652,417,107
standard_cv,fnirs_yiruid_oddball_native,fnirs,yiruid,oddball,fnirs_device_only,hist_gradient_boosting,20260907,1,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.5,416,108
standard_cv,face_valence_contrast,face,,task,no_information,no_information_prior,20260907,0,0,"{""strategy"": ""prior""}",0.5,,2713,668
standard_cv,face_valence_contrast,face,,task,no_information,no_information_prior,20260907,0,1,"{""strategy"": ""prior""}",0.5,,2702,679
standard_cv,face_valence_contrast,face,,task,no_information,no_information_prior,20260907,0,2,"{""strategy"": ""prior""}",0.5,,2701,680
standard_cv,face_valence_contrast,face,,task,no_information,no_information_prior,20260907,0,3,"{""strategy"": ""prior""}",0.5,,2697,684
standard_cv,face_valence_contrast,face,,task,no_information,no_information_prior,20260907,0,4,"{""strategy"": ""prior""}",0.5,,2711,670
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260907,3,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5937671903016255,1463,357
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260907,3,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5841469888728447,1453,367
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260907,3,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.6057802540959062,1452,368
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260907,3,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5955608713139566,1457,363
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,logistic_regression,20260907,3,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.59230537522065,1455,365
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260907,3,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5790585908466761,1463,357
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260907,3,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.5776044763441774,1453,367
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260907,3,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.604109808786414,1452,368
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260907,3,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5922130019687123,1457,363
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,random_forest,20260907,3,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.55,0.5689849473599954,1455,365
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260907,3,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.576320740059544,1463,357
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260907,3,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.5729083496135224,1453,367
standard_cv,eeg_oddball_native,eeg,,oddball,demographics,hist_gradient_boosting,20260907,3,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.6039034093339607,1452,368
