task,model,fold,split,L_id,label
oddball,inceptiontime,1,train,L1557,0
oddball,inceptiontime,1,train,L1558,1
oddball,inceptiontime,1,train,L1562,1
oddball,inceptiontime,1,train,L1564,1
oddball,inceptiontime,1,train,L1565,1
oddball,inceptiontime,1,train,L1567,1
oddball,inceptiontime,1,train,L1568,0
oddball,inceptiontime,1,train,L1569,1
oddball,inceptiontime,1,train,L157,1
oddball,inceptiontime,1,train,L1571,0
oddball,inceptiontime,1,train,L1573,1
oddball,inceptiontime,1,train,L1574,0
oddball,inceptiontime,1,train,L1575,0
oddball,inceptiontime,1,train,L1576,0
oddball,inceptiontime,1,train,L1577,1
oddball,inceptiontime,1,train,L1579,0
oddball,inceptiontime,1,train,L158,0
oddball,inceptiontime,1,train,L1580,0
oddball,inceptiontime,1,train,L1581,0
oddball,inceptiontime,1,train,L1582,1
oddball,inceptiontime,1,train,L1583,0
oddball,inceptiontime,1,train,L1584,1
oddball,inceptiontime,1,train,L1586,0
oddball,inceptiontime,1,train,L1587,1
oddball,inceptiontime,1,train,L1588,0
oddball,inceptiontime,1,train,L1589,0
oddball,inceptiontime,1,train,L159,0
oddball,inceptiontime,1,train,L1590,1
oddball,inceptiontime,1,train,L1591,0
oddball,inceptiontime,1,train,L1594,0
oddball,inceptiontime,1,train,L1595,1
oddball,inceptiontime,1,train,L1596,0
oddball,inceptiontime,1,train,L1597,1
oddball,inceptiontime,1,train,L1598,1
oddball,inceptiontime,1,train,L16,1
oddball,inceptiontime,1,train,L160,0
oddball,inceptiontime,1,train,L1600,0
oddball,inceptiontime,1,train,L1601,1
oddball,inceptiontime,1,train,L1603,0
oddball,inceptiontime,1,train,L1604,1
oddball,inceptiontime,1,train,L1606,1
oddball,inceptiontime,1,train,L1608,1
oddball,inceptiontime,1,train,L1609,0
oddball,inceptiontime,1,train,L1611,0
oddball,inceptiontime,1,train,L1615,1
oddball,inceptiontime,1,train,L1619,0
oddball,inceptiontime,1,train,L1620,0
oddball,inceptiontime,1,train,L1621,0
oddball,inceptiontime,1,train,L1622,1
oddball,inceptiontime,1,train,L1623,0
oddball,inceptiontime,1,train,L1624,1
oddball,inceptiontime,1,train,L1625,0
oddball,inceptiontime,1,train,L1626,0
oddball,inceptiontime,1,train,L1627,0
oddball,inceptiontime,1,train,L1628,0
oddball,inceptiontime,1,train,L1629,1
oddball,inceptiontime,1,train,L163,0
oddball,inceptiontime,1,train,L1630,0
oddball,inceptiontime,1,train,L1632,0
oddball,inceptiontime,1,train,L1633,0
oddball,inceptiontime,1,train,L1634,0
oddball,inceptiontime,1,train,L1635,0
oddball,inceptiontime,1,train,L1636,0
oddball,inceptiontime,1,train,L1637,0
oddball,inceptiontime,1,train,L1638,0
oddball,inceptiontime,1,train,L1641,1
oddball,inceptiontime,1,train,L1642,1
oddball,inceptiontime,1,train,L1644,0
oddball,inceptiontime,1,train,L1645,1
oddball,inceptiontime,1,train,L1648,1
oddball,inceptiontime,1,train,L1649,0
oddball,inceptiontime,1,train,L1650,0
oddball,inceptiontime,1,train,L1651,0
oddball,inceptiontime,1,train,L1652,0
oddball,inceptiontime,1,train,L1655,0
oddball,inceptiontime,1,train,L1657,1
oddball,inceptiontime,1,train,L1660,0
oddball,inceptiontime,1,train,L1662,1
oddball,inceptiontime,1,train,L1664,1
oddball,inceptiontime,1,train,L1666,1
oddball,inceptiontime,1,train,L1667,0
oddball,inceptiontime,1,train,L1668,1
oddball,inceptiontime,1,train,L167,0
oddball,inceptiontime,1,train,L1672,0
oddball,inceptiontime,1,train,L1673,0
oddball,inceptiontime,1,train,L1675,0
oddball,inceptiontime,1,train,L1676,0
oddball,inceptiontime,1,train,L1677,1
oddball,inceptiontime,1,train,L168,0
oddball,inceptiontime,1,train,L1681,0
oddball,inceptiontime,1,train,L1683,0
oddball,inceptiontime,1,train,L1686,1
oddball,inceptiontime,1,train,L1688,1
oddball,inceptiontime,1,train,L1689,1
oddball,inceptiontime,1,train,L1694,0
oddball,inceptiontime,1,train,L1695,1
oddball,inceptiontime,1,train,L1697,0
oddball,inceptiontime,1,train,L1698,0
oddball,inceptiontime,1,train,L1699,0
oddball,inceptiontime,1,train,L17,1
oddball,inceptiontime,1,train,L1701,0
oddball,inceptiontime,1,train,L1702,0
oddball,inceptiontime,1,train,L1704,1
oddball,inceptiontime,1,train,L1706,0
oddball,inceptiontime,1,train,L1707,0
oddball,inceptiontime,1,train,L1708,1
oddball,inceptiontime,1,train,L1709,1
oddball,inceptiontime,1,train,L171,1
oddball,inceptiontime,1,train,L1712,0
oddball,inceptiontime,1,train,L1714,0
oddball,inceptiontime,1,train,L1715,0
oddball,inceptiontime,1,train,L1718,0
oddball,inceptiontime,1,train,L1719,0
oddball,inceptiontime,1,train,L172,0
oddball,inceptiontime,1,train,L1720,0
oddball,inceptiontime,1,train,L1722,1
oddball,inceptiontime,1,train,L1725,1
oddball,inceptiontime,1,train,L1726,1
oddball,inceptiontime,1,train,L1727,1
oddball,inceptiontime,1,train,L1728,0
oddball,inceptiontime,1,train,L173,0
oddball,inceptiontime,1,train,L1731,1
oddball,inceptiontime,1,train,L1732,1
oddball,inceptiontime,1,train,L1734,0
oddball,inceptiontime,1,train,L1737,1
oddball,inceptiontime,1,train,L1738,0
oddball,inceptiontime,1,train,L174,0
oddball,inceptiontime,1,train,L1740,0
oddball,inceptiontime,1,train,L1741,1
oddball,inceptiontime,1,train,L1742,0
oddball,inceptiontime,1,train,L1743,0
oddball,inceptiontime,1,train,L1744,1
oddball,inceptiontime,1,train,L1745,1
oddball,inceptiontime,1,train,L1746,1
oddball,inceptiontime,1,train,L1747,1
oddball,inceptiontime,1,train,L1748,0
oddball,inceptiontime,1,train,L1749,1
oddball,inceptiontime,1,train,L175,0
oddball,inceptiontime,1,train,L1750,1
oddball,inceptiontime,1,train,L1751,1
oddball,inceptiontime,1,train,L1753,0
oddball,inceptiontime,1,train,L1755,0
oddball,inceptiontime,1,train,L1756,0
oddball,inceptiontime,1,train,L1757,1
oddball,inceptiontime,1,train,L1758,0
oddball,inceptiontime,1,train,L1759,1
oddball,inceptiontime,1,train,L176,0
oddball,inceptiontime,1,train,L1760,1
oddball,inceptiontime,1,train,L1761,1
oddball,inceptiontime,1,train,L1762,1
oddball,inceptiontime,1,train,L1764,0
oddball,inceptiontime,1,train,L1766,1
oddball,inceptiontime,1,train,L1767,0
oddball,inceptiontime,1,train,L1769,1
oddball,inceptiontime,1,train,L177,0
oddball,inceptiontime,1,train,L1770,1
oddball,inceptiontime,1,train,L1771,1
oddball,inceptiontime,1,train,L1773,1
oddball,inceptiontime,1,train,L1774,0
oddball,inceptiontime,1,train,L1775,0
oddball,inceptiontime,1,train,L1777,1
oddball,inceptiontime,1,train,L1778,0
oddball,inceptiontime,1,train,L178,0
oddball,inceptiontime,1,train,L1782,0
oddball,inceptiontime,1,train,L1783,0
oddball,inceptiontime,1,train,L1784,0
oddball,inceptiontime,1,train,L1788,1
oddball,inceptiontime,1,train,L179,0
oddball,inceptiontime,1,train,L1790,0
oddball,inceptiontime,1,train,L1795,0
oddball,inceptiontime,1,train,L1798,1
oddball,inceptiontime,1,train,L1799,0
oddball,inceptiontime,1,train,L18,0
oddball,inceptiontime,1,train,L180,0
oddball,inceptiontime,1,train,L1800,1
oddball,inceptiontime,1,train,L1802,1
oddball,inceptiontime,1,train,L1804,1
oddball,inceptiontime,1,train,L1805,0
oddball,inceptiontime,1,train,L1806,0
oddball,inceptiontime,1,train,L1807,0
oddball,inceptiontime,1,train,L1808,0
oddball,inceptiontime,1,train,L1809,0
oddball,inceptiontime,1,train,L1810,0
oddball,inceptiontime,1,train,L1811,1
oddball,inceptiontime,1,train,L1812,0
oddball,inceptiontime,1,train,L1813,0
oddball,inceptiontime,1,train,L1814,0
oddball,inceptiontime,1,train,L1816,1
oddball,inceptiontime,1,train,L1818,0
oddball,inceptiontime,1,train,L182,0
oddball,inceptiontime,1,train,L1820,0
oddball,inceptiontime,1,train,L1821,0
oddball,inceptiontime,1,train,L1822,0
oddball,inceptiontime,1,train,L1824,1
oddball,inceptiontime,1,train,L1825,0
oddball,inceptiontime,1,train,L1826,0
oddball,inceptiontime,1,train,L1827,0
oddball,inceptiontime,1,train,L1829,0
oddball,inceptiontime,1,train,L183,0
oddball,inceptiontime,1,train,L1830,0
oddball,inceptiontime,1,train,L1831,1
oddball,inceptiontime,1,train,L1833,0
oddball,inceptiontime,1,train,L1835,0
oddball,inceptiontime,1,train,L1836,0
oddball,inceptiontime,1,train,L1837,0
oddball,inceptiontime,1,train,L1838,0
oddball,inceptiontime,1,train,L1839,1
oddball,inceptiontime,1,train,L184,1
oddball,inceptiontime,1,train,L1842,0
oddball,inceptiontime,1,train,L1846,0
oddball,inceptiontime,1,train,L1847,1
oddball,inceptiontime,1,train,L1848,0
oddball,inceptiontime,1,train,L1849,1
oddball,inceptiontime,1,train,L1850,0
oddball,inceptiontime,1,train,L1851,1
oddball,inceptiontime,1,train,L1852,0
oddball,inceptiontime,1,train,L1855,1
oddball,inceptiontime,1,train,L1856,1
oddball,inceptiontime,1,train,L1857,0
oddball,inceptiontime,1,train,L1858,0
oddball,inceptiontime,1,train,L1859,1
oddball,inceptiontime,1,train,L186,0
oddball,inceptiontime,1,train,L1860,0
oddball,inceptiontime,1,train,L1862,0
oddball,inceptiontime,1,train,L1865,1
oddball,inceptiontime,1,train,L1866,0
oddball,inceptiontime,1,train,L1867,0
oddball,inceptiontime,1,train,L187,0
oddball,inceptiontime,1,train,L1871,1
oddball,inceptiontime,1,train,L1872,0
oddball,inceptiontime,1,train,L1874,0
oddball,inceptiontime,1,train,L1875,0
oddball,inceptiontime,1,train,L1876,0
oddball,inceptiontime,1,train,L1877,0
oddball,inceptiontime,1,train,L1878,1
oddball,inceptiontime,1,train,L1879,0
oddball,inceptiontime,1,train,L1880,0
oddball,inceptiontime,1,train,L1881,0
oddball,inceptiontime,1,train,L1882,1
oddball,inceptiontime,1,train,L1883,0
oddball,inceptiontime,1,train,L1884,1
oddball,inceptiontime,1,train,L189,0
oddball,inceptiontime,1,train,L1891,0
oddball,inceptiontime,1,train,L1892,0
oddball,inceptiontime,1,train,L1893,0
oddball,inceptiontime,1,train,L1894,1
oddball,inceptiontime,1,train,L1895,0
oddball,inceptiontime,1,train,L1898,0
oddball,inceptiontime,1,train,L1899,1
oddball,inceptiontime,1,train,L19,1
oddball,inceptiontime,1,train,L190,0
oddball,inceptiontime,1,train,L1901,1
oddball,inceptiontime,1,train,L1903,1
oddball,inceptiontime,1,train,L1905,1
oddball,inceptiontime,1,train,L1906,0
oddball,inceptiontime,1,train,L1907,0
oddball,inceptiontime,1,train,L1908,0
oddball,inceptiontime,1,train,L1909,1
oddball,inceptiontime,1,train,L191,0
oddball,inceptiontime,1,train,L1910,1
oddball,inceptiontime,1,train,L1911,1
oddball,inceptiontime,1,train,L192,1
oddball,inceptiontime,1,train,L194,1
oddball,inceptiontime,1,train,L195,0
oddball,inceptiontime,1,train,L198,0
oddball,inceptiontime,1,train,L199,0
oddball,inceptiontime,1,train,L200,0
oddball,inceptiontime,1,train,L201,0
oddball,inceptiontime,1,train,L202,0
oddball,inceptiontime,1,train,L203,1
oddball,inceptiontime,1,train,L2058,0
oddball,inceptiontime,1,train,L206,1
oddball,inceptiontime,1,train,L208,0
oddball,inceptiontime,1,train,L209,0
oddball,inceptiontime,1,train,L21,1
oddball,inceptiontime,1,train,L210,1
oddball,inceptiontime,1,train,L211,0
oddball,inceptiontime,1,train,L212,0
oddball,inceptiontime,1,train,L214,0
oddball,inceptiontime,1,train,L218,0
oddball,inceptiontime,1,train,L22,1
oddball,inceptiontime,1,train,L220,1
oddball,inceptiontime,1,train,L221,0
oddball,inceptiontime,1,train,L222,0
oddball,inceptiontime,1,train,L223,0
oddball,inceptiontime,1,train,L226,0
oddball,inceptiontime,1,train,L227,0
oddball,inceptiontime,1,train,L228,0
oddball,inceptiontime,1,train,L242,0
oddball,inceptiontime,1,train,L243,0
oddball,inceptiontime,1,train,L244,1
oddball,inceptiontime,1,train,L246,0
oddball,inceptiontime,1,train,L247,0
oddball,inceptiontime,1,train,L248,0
oddball,inceptiontime,1,train,L249,0
oddball,inceptiontime,1,train,L2499,0
oddball,inceptiontime,1,train,L250,1
oddball,inceptiontime,1,train,L251,1
oddball,inceptiontime,1,train,L2510,1
oddball,inceptiontime,1,train,L2511,0
oddball,inceptiontime,1,train,L2514,0
oddball,inceptiontime,1,train,L2518,1
oddball,inceptiontime,1,train,L252,1
oddball,inceptiontime,1,train,L2520,1
oddball,inceptiontime,1,train,L2521,1
oddball,inceptiontime,1,train,L2524,0
oddball,inceptiontime,1,train,L2527,0
oddball,inceptiontime,1,train,L2528,1
oddball,inceptiontime,1,train,L253,0
oddball,inceptiontime,1,train,L2531,1
oddball,inceptiontime,1,train,L2532,0
oddball,inceptiontime,1,train,L2533,1
oddball,inceptiontime,1,train,L2534,0
oddball,inceptiontime,1,train,L2535,0
oddball,inceptiontime,1,train,L2538,0
oddball,inceptiontime,1,train,L2539,0
oddball,inceptiontime,1,train,L2540,1
oddball,inceptiontime,1,train,L2541,0
oddball,inceptiontime,1,train,L2542,1
oddball,inceptiontime,1,train,L2543,0
oddball,inceptiontime,1,train,L2547,0
oddball,inceptiontime,1,train,L2548,0
oddball,inceptiontime,1,train,L2549,1
oddball,inceptiontime,1,train,L255,0
oddball,inceptiontime,1,train,L2550,1
oddball,inceptiontime,1,train,L2551,0
oddball,inceptiontime,1,train,L2552,1
oddball,inceptiontime,1,train,L2554,1
oddball,inceptiontime,1,train,L2555,0
oddball,inceptiontime,1,train,L2556,0
oddball,inceptiontime,1,train,L2557,1
oddball,inceptiontime,1,train,L2559,0
oddball,inceptiontime,1,train,L256,0
oddball,inceptiontime,1,train,L2560,1
oddball,inceptiontime,1,train,L2561,0
oddball,inceptiontime,1,train,L2562,0
oddball,inceptiontime,1,train,L2563,0
oddball,inceptiontime,1,train,L2564,0
oddball,inceptiontime,1,train,L2566,1
oddball,inceptiontime,1,train,L2567,1
oddball,inceptiontime,1,train,L2568,0
oddball,inceptiontime,1,train,L257,1
oddball,inceptiontime,1,train,L2570,1
oddball,inceptiontime,1,train,L2571,0
oddball,inceptiontime,1,train,L2574,0
oddball,inceptiontime,1,train,L2575,0
oddball,inceptiontime,1,train,L2577,0
oddball,inceptiontime,1,train,L2578,0
oddball,inceptiontime,1,train,L2579,0
oddball,inceptiontime,1,train,L258,0
oddball,inceptiontime,1,train,L2580,0
oddball,inceptiontime,1,train,L2581,0
oddball,inceptiontime,1,train,L2582,0
oddball,inceptiontime,1,train,L2583,0
oddball,inceptiontime,1,train,L2584,0
oddball,inceptiontime,1,train,L2585,0
oddball,inceptiontime,1,train,L2586,0
oddball,inceptiontime,1,train,L2587,1
oddball,inceptiontime,1,train,L2589,1
oddball,inceptiontime,1,train,L259,1
oddball,inceptiontime,1,train,L2590,0
oddball,inceptiontime,1,train,L2591,0
oddball,inceptiontime,1,train,L2592,0
oddball,inceptiontime,1,train,L2593,0
oddball,inceptiontime,1,train,L2594,0
oddball,inceptiontime,1,train,L2595,0
oddball,inceptiontime,1,train,L2596,0
oddball,inceptiontime,1,train,L2598,1
oddball,inceptiontime,1,train,L2599,0
oddball,inceptiontime,1,train,L26,1
oddball,inceptiontime,1,train,L260,0
oddball,inceptiontime,1,train,L2601,0
oddball,inceptiontime,1,train,L2602,0
oddball,inceptiontime,1,train,L2603,1
oddball,inceptiontime,1,train,L2604,0
oddball,inceptiontime,1,train,L2605,0
oddball,inceptiontime,1,train,L2606,0
oddball,inceptiontime,1,train,L2607,0
oddball,inceptiontime,1,train,L2608,1
oddball,inceptiontime,1,train,L261,0
oddball,inceptiontime,1,train,L2610,0
oddball,inceptiontime,1,train,L2616,0
oddball,inceptiontime,1,train,L2618,0
oddball,inceptiontime,1,train,L262,0
oddball,inceptiontime,1,train,L2622,0
oddball,inceptiontime,1,train,L2623,0
oddball,inceptiontime,1,train,L2624,1
oddball,inceptiontime,1,train,L2627,1
oddball,inceptiontime,1,train,L2629,0
oddball,inceptiontime,1,train,L263,0
oddball,inceptiontime,1,train,L2631,0
oddball,inceptiontime,1,train,L2634,0
oddball,inceptiontime,1,train,L2635,1
oddball,inceptiontime,1,train,L2636,1
oddball,inceptiontime,1,train,L2637,1
oddball,inceptiontime,1,train,L264,0
oddball,inceptiontime,1,train,L2640,0
oddball,inceptiontime,1,train,L2645,1
oddball,inceptiontime,1,train,L2647,0
oddball,inceptiontime,1,train,L2648,0
oddball,inceptiontime,1,train,L2649,0
oddball,inceptiontime,1,train,L2650,0
oddball,inceptiontime,1,train,L2651,0
oddball,inceptiontime,1,train,L2652,0
oddball,inceptiontime,1,train,L2653,0
oddball,inceptiontime,1,train,L2654,1
oddball,inceptiontime,1,train,L2655,1
oddball,inceptiontime,1,train,L2656,0
oddball,inceptiontime,1,train,L2657,0
oddball,inceptiontime,1,train,L2658,0
oddball,inceptiontime,1,train,L2659,0
oddball,inceptiontime,1,train,L2663,0
oddball,inceptiontime,1,train,L2665,0
oddball,inceptiontime,1,train,L2666,0
oddball,inceptiontime,1,train,L2667,0
oddball,inceptiontime,1,train,L2668,0
oddball,inceptiontime,1,train,L2669,0
oddball,inceptiontime,1,train,L2670,0
oddball,inceptiontime,1,train,L2672,0
oddball,inceptiontime,1,train,L2674,0
oddball,inceptiontime,1,train,L2675,0
oddball,inceptiontime,1,train,L2676,0
oddball,inceptiontime,1,train,L2678,1
oddball,inceptiontime,1,train,L2681,1
oddball,inceptiontime,1,train,L2682,1
oddball,inceptiontime,1,train,L2685,0
oddball,inceptiontime,1,train,L2686,0
oddball,inceptiontime,1,train,L2687,0
oddball,inceptiontime,1,train,L2688,0
oddball,inceptiontime,1,train,L2689,0
oddball,inceptiontime,1,train,L2691,0
oddball,inceptiontime,1,train,L2692,0
oddball,inceptiontime,1,train,L2694,0
oddball,inceptiontime,1,train,L2695,0
oddball,inceptiontime,1,train,L2696,1
oddball,inceptiontime,1,train,L2705,0
oddball,inceptiontime,1,train,L2706,0
oddball,inceptiontime,1,train,L2707,0
oddball,inceptiontime,1,train,L2708,0
oddball,inceptiontime,1,train,L2709,1
oddball,inceptiontime,1,train,L2711,0
oddball,inceptiontime,1,train,L2712,0
oddball,inceptiontime,1,train,L2714,0
oddball,inceptiontime,1,train,L2715,0
oddball,inceptiontime,1,train,L2716,0
oddball,inceptiontime,1,train,L2717,0
oddball,inceptiontime,1,train,L2720,0
oddball,inceptiontime,1,train,L2721,1
oddball,inceptiontime,1,train,L2722,0
oddball,inceptiontime,1,train,L2723,0
oddball,inceptiontime,1,train,L2726,0
oddball,inceptiontime,1,train,L2729,0
oddball,inceptiontime,1,train,L273,1
oddball,inceptiontime,1,train,L2730,0
oddball,inceptiontime,1,train,L2731,0
oddball,inceptiontime,1,train,L2732,0
oddball,inceptiontime,1,train,L2734,0
oddball,inceptiontime,1,train,L2735,1
oddball,inceptiontime,1,train,L2736,1
oddball,inceptiontime,1,train,L2737,1
oddball,inceptiontime,1,train,L2738,1
oddball,inceptiontime,1,train,L2740,0
oddball,inceptiontime,1,train,L2741,1
oddball,inceptiontime,1,train,L2743,0
oddball,inceptiontime,1,train,L2744,1
oddball,inceptiontime,1,train,L2745,1
oddball,inceptiontime,1,train,L2747,1
oddball,inceptiontime,1,train,L2749,0
oddball,inceptiontime,1,train,L2750,0
oddball,inceptiontime,1,train,L2751,0
oddball,inceptiontime,1,train,L2752,1
oddball,inceptiontime,1,train,L2754,0
oddball,inceptiontime,1,train,L2755,0
oddball,inceptiontime,1,train,L2756,0
oddball,inceptiontime,1,train,L2758,0
oddball,inceptiontime,1,train,L2759,1
oddball,inceptiontime,1,train,L276,0
oddball,inceptiontime,1,train,L2760,0
oddball,inceptiontime,1,train,L2761,1
oddball,inceptiontime,1,train,L2762,1
oddball,inceptiontime,1,train,L2763,0
oddball,inceptiontime,1,train,L2764,1
oddball,inceptiontime,1,train,L2766,0
oddball,inceptiontime,1,train,L2768,1
oddball,inceptiontime,1,train,L277,0
oddball,inceptiontime,1,train,L2770,0
oddball,inceptiontime,1,train,L2771,0
oddball,inceptiontime,1,train,L2772,0
oddball,inceptiontime,1,train,L2773,0
oddball,inceptiontime,1,train,L2776,1
oddball,inceptiontime,1,train,L2778,0
oddball,inceptiontime,1,train,L2779,0
oddball,inceptiontime,1,train,L2780,0
oddball,inceptiontime,1,train,L2782,0
oddball,inceptiontime,1,train,L2783,0
oddball,inceptiontime,1,train,L2784,0
oddball,inceptiontime,1,train,L2785,0
oddball,inceptiontime,1,train,L2786,0
oddball,inceptiontime,1,train,L2787,0
oddball,inceptiontime,1,train,L2788,0
oddball,inceptiontime,1,train,L2789,0
oddball,inceptiontime,1,train,L279,1
